"","salesprice","LotArea","YearBuilt","YearRemodAdd","TotalSF","FullBaths","HalfBaths","TotRmsAbvGrd","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD"
"489",160000,10800,1900,1970,3368,2,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"490",86000,1526,1970,2002,1260,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"491",115000,2665,1976,1976,1568,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"492",133000,9490,1941,1950,2384,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"493",172785,15578,2006,2006,2184,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"494",155000,7931,1960,1960,2538,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"495",91300,5784,1938,1996,1076,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"496",34900,7879,1920,1950,1440,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"497",430000,12692,1992,1993,6428,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"498",184000,9120,1925,1950,2846,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"499",130000,7800,1967,2004,1763,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"500",120000,7535,1958,1985,1824,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"501",113000,1890,1973,1973,1890,1,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"502",226700,9803,2005,2005,2634,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"503",140000,9170,1965,1965,2428,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"504",289000,15602,1959,1997,3302,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"505",147000,2308,1974,1974,2177,2,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"506",124500,7596,1952,1952,2920,2,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"507",215000,9554,1993,1994,2688,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"508",208300,7862,2009,2009,2436,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"509",161000,9600,1928,2005,2067,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"510",124500,9600,1959,1959,2082,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"511",164900,14559,1951,2000,2371,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"512",202665,6792,2005,2006,2736,2,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"513",129900,9100,1958,1958,1728,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"514",134000,9187,1983,1983,2164,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"515",96500,10594,1926,1950,1557,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"516",402861,12220,2009,2009,4026,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"517",158000,10448,1972,1972,2808,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",265000,10208,1996,1997,3608,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"519",211000,9531,1998,1998,2590,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"520",234000,10918,1926,2004,3356,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"521",106250,10800,1900,2000,1294,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"522",150000,11988,1957,1957,2488,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"523",159000,5000,1947,1950,2668,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"524",184750,40094,2007,2008,7814,4,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"525",315750,11787,1996,1997,3777,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"526",176000,7500,2005,2005,2523,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"527",132000,13300,1956,2000,1856,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"528",446261,14948,2008,2008,4165,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"529",86000,9098,1920,2002,1133,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"530",200624,32668,1957,1975,4550,4,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"531",175000,10200,1988,1989,2970,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"532",128000,6155,1920,1999,1973,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"533",107500,7200,1955,2007,827,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"534",39300,5000,1946,1950,334,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"535",178000,9056,2004,2004,2121,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"536",107500,7000,1910,1991,2464,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"537",188000,8924,1998,1999,2604,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"538",111250,12735,1972,1972,1728,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",158000,11553,1968,1968,2210,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"540",272000,11423,2001,2002,3182,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"541",315000,14601,2006,2006,3676,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"542",248000,11000,2000,2000,3254,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"543",213250,10140,1998,1999,3330,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"544",133000,4058,1998,1998,1490,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"545",179665,17104,2006,2006,2150,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"546",229000,13837,1988,1988,3387,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"547",210000,8737,1923,1950,2700,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"548",129500,7244,1970,1970,1536,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"549",125000,8235,1955,1995,1650,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"550",263000,9375,2003,2004,3006,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"551",140000,4043,1977,1977,2138,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"552",112500,6000,1957,1957,1856,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"553",255500,11146,2006,2006,3426,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"554",108000,8777,1949,2003,1126,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"555",284000,10625,2003,2004,3044,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"556",113000,6380,1922,1950,2041,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"557",141000,14850,1957,1957,2184,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"558",108000,11040,1920,1950,1973,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"559",175000,21872,1996,1997,2175,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"560",234000,3196,2003,2004,2931,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"561",121500,11341,1957,1996,2784,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"562",170000,10010,1974,1975,2778,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"563",108000,13907,1940,1969,1992,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"564",185000,21780,1918,1950,2837,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"565",268000,13346,1992,2000,3390,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"566",128000,6858,1915,1950,2453,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"567",325000,11198,2005,2007,3626,2,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"568",214000,10171,2004,2004,3052,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"569",316600,12327,1983,2009,3628,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"570",135960,7032,1979,1979,1886,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"571",142600,13101,1965,1965,3456,2,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"572",120000,7332,1959,1959,1728,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"573",224500,13159,2009,2009,2538,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"574",170000,9967,2000,2000,1814,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"575",139000,10500,1971,2005,1481,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"576",118500,8480,1947,1950,2048,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"577",145000,6292,1928,1950,2338,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"578",164500,11777,1966,1966,2484,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"579",146000,3604,2007,2007,2081,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"580",131500,12150,1954,1954,2845,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"581",181900,14585,1960,1987,2573,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"582",253293,12704,2008,2009,4084,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"583",118500,11841,1990,1990,1632,2,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"584",325000,13500,1893,2000,4012,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"585",133000,6120,1935,1995,2457,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"586",369900,11443,2005,2006,3896,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"587",130000,10267,1918,2000,1654,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"588",137000,8740,1982,1982,1700,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"589",143000,25095,1968,2003,2910,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"590",79500,9100,1930,1960,1677,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"591",185900,8320,2004,2004,2352,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"592",451950,13478,2008,2008,4018,3,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"593",138000,6600,1982,2003,1632,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"594",140000,4435,2003,2003,1696,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"595",110000,7990,1975,1975,1848,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"596",319000,11302,2005,2006,3640,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"597",114504,3600,1910,1993,2052,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"598",194201,3922,2006,2007,2660,0,4,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"599",217500,12984,1977,1977,3077,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"600",151000,1950,1980,1980,2272,3,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"601",275000,10927,2005,2005,2962,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"602",141000,9000,1937,1950,2155,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"603",220000,10041,1992,1992,2823,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"604",151000,3182,2004,2005,1800,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"605",221000,12803,2002,2002,2988,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"606",205000,13600,1965,1990,2754,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"607",152000,12464,1996,1996,2080,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"608",225000,7800,1948,2002,2904,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"609",359100,12168,1934,1998,4159,2,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"610",118500,7943,1961,1961,2058,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"611",313000,11050,2000,2000,3593,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"612",148000,10395,1978,1978,2064,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"613",261500,11885,2001,2001,3171,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"614",147000,8402,2007,2007,2240,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"615",75500,1491,1972,1972,1260,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"616",137500,8800,1963,1963,1990,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"617",183200,7861,2002,2003,2292,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"618",105500,7227,1954,1954,1664,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"619",314813,11694,2007,2007,3650,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"620",305000,12244,2003,2003,3744,3,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"621",67000,8248,1914,1950,1728,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"622",240000,10800,1974,1997,4136,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"623",135000,7064,1977,1977,1960,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"624",168500,2117,2000,2000,2268,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"625",165150,10400,1972,1972,2522,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"626",160000,10000,1962,1962,2232,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"627",139900,12342,1960,1978,2400,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"628",153000,9600,1955,1972,2676,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"629",135000,11606,1969,1969,3120,1,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"630",168500,9020,1964,1964,2598,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"631",124000,9000,1880,1991,2386,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"632",209500,4590,2006,2006,3108,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"633",82500,11900,1977,1977,2797,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"634",139400,9250,1954,2005,2112,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"635",144000,6979,1980,1980,2112,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"636",200000,10896,1914,1995,4835,2,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"637",60000,6120,1936,1950,1064,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"638",93000,6000,1954,1954,2198,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"639",85000,8777,1910,1950,1592,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"640",264561,3982,2006,2006,3087,3,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"641",274000,12677,2003,2004,3036,1,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"642",226000,7050,2001,2001,2986,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"643",345000,13860,1972,1995,4656,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"644",152000,10793,1969,1969,2400,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"645",370878,9187,2009,2009,3532,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"646",143250,10530,1971,1971,1962,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"647",98300,7200,1950,1950,1048,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"648",155000,10452,1953,1953,2188,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"649",155000,7700,1966,1966,2595,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"650",84500,1936,1970,1970,1260,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"651",205950,8125,2007,2007,2478,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"652",108000,9084,1940,1950,2265,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"653",191000,8750,1996,1996,2596,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"654",135000,10320,1906,1995,2225,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"655",350000,10437,1995,1995,4222,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"656",88000,1680,1971,1971,1617,1,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"657",145500,10007,1959,2006,2106,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"658",149000,7200,1931,2000,2278,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"659",97500,17503,1948,1950,2370,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"660",167000,9937,1964,1999,2972,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"661",197900,12384,1976,1976,2728,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"662",402000,46589,1994,2005,4077,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"663",110000,13560,1968,1968,2784,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"664",137500,10012,1972,1972,2319,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"665",423000,20896,2005,2006,4174,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"666",230500,11194,2000,2000,3342,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"667",129000,18450,1965,1979,3401,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"668",193500,8125,1994,1998,3087,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"669",168000,14175,1956,1987,2625,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"670",137500,11600,1922,1950,1880,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"671",173500,8633,2005,2005,2214,3,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"672",103600,6629,1925,1950,2041,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"673",165000,11250,1977,1977,2416,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"674",257500,14442,1957,2004,3316,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"675",140000,9200,1965,1965,2272,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"676",148500,2289,1978,1978,2296,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"677",87000,9600,1900,1950,2869,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"678",109500,9022,1924,2006,1560,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"679",372500,11844,2008,2008,4092,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"680",128500,9945,1961,1961,1976,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"681",143000,8012,1980,1980,1846,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"682",159434,4500,1932,2000,2313,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"683",173000,2887,1996,1997,2582,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"684",285000,11248,2002,2002,3294,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"685",221000,16770,1998,1998,3034,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"686",207500,5062,1984,1984,3280,3,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"687",227875,10207,2007,2007,2635,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"688",148800,5105,2004,2004,1653,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"689",392000,8089,2007,2007,2838,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"690",194700,7577,2005,2006,2724,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"691",141000,4426,2004,2004,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"692",755000,21535,1994,1995,6760,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"693",335000,26178,1989,1990,3729,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"694",108480,5400,1921,1968,2146,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"695",141500,6120,1936,1950,2466,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"696",176000,13811,1987,1987,2249,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"697",89000,6000,1921,1950,1232,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"698",123500,6420,1952,1952,2128,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"699",138500,8450,1965,2009,1788,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"700",196000,4282,2004,2004,2782,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"701",312500,14331,2002,2002,3600,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"702",140000,9600,1969,1969,2328,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"703",361919,12438,2006,2006,3810,2,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"704",140000,7630,1900,1996,2172,2,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"705",213000,8400,2004,2005,2957,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"706",55000,5600,1930,1950,1092,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"707",302000,115149,1971,2002,3467,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"708",254000,6240,2006,2006,2648,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"709",179540,9018,2007,2007,2184,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"710",109900,7162,1966,1966,1780,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"711",52000,4130,1935,2003,999,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"712",102776,8712,1900,1950,2037,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"713",189000,4671,1988,1989,2456,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"714",129000,9873,1970,1970,1920,2,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"715",130500,13517,1976,2005,2204,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"716",165000,10140,1974,1974,2414,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"717",159500,10800,1890,1998,3272,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"718",157000,10000,1973,2000,2354,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"719",341000,10542,1993,1994,3729,3,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"720",128500,9920,1969,1969,1942,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"721",275000,6563,1985,1985,3484,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"722",143000,4426,2004,2004,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"723",124500,8120,1970,1970,1728,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"724",135000,8172,1954,1972,2411,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"725",320000,13286,2007,2008,3396,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"726",120500,6960,1970,1970,1728,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"727",222000,21695,1988,2007,2560,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"728",194500,7314,2007,2007,2464,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"729",110000,11475,1958,1958,3360,3,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"730",103000,6240,1925,1950,1988,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"731",236500,5389,1995,1996,3211,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"732",187500,9590,2003,2003,2014,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"733",222500,11404,1998,1999,3184,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"734",131400,10000,1961,1983,2008,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
